year,event_name,stroke,gender,distance,meet,school,swimmer_name,round,fastest_time_sec,fastest_time_format
2003,200_Breaststroke,Breaststroke,Men,200,2003_Nescac_Msd_Results,Connecticut College,"Garner, Josh",Final,135.83,2:15.83
2003,200_Breaststroke,Breaststroke,Men,200,2003_Nescac_Msd_Results,Hamilton,"Morris, Steve",Prelim,129.44,2:09.44
2003,200_Breaststroke,Breaststroke,Men,200,2003_Nescac_Msd_Results,Middlebury,"Demas, Alex",Final,128.02,2:08.02
2003,200_Breaststroke,Breaststroke,Men,200,2003_Nescac_Msd_Results,Trinity,"Tobin, Mike D",Prelim,151.21,2:31.21
2003,200_Breaststroke,Breaststroke,Men,200,2003_Nescac_Msd_Results,Tufts,"Duckworth, Tyler",Final,130.34,2:10.34
2003,200_Breaststroke,Breaststroke,Men,200,2003_Nescac_Msd_Results,Wesleyan,"Blondin, Nick",Prelim,136.36,2:16.36
2003,200_Breaststroke,Breaststroke,Men,200,2003_Nescac_Msd_Results,Williams,"Burton, Oliver",Final,134.6,2:14.60
2003,200_Butterfly,Butterfly,Men,200,2003_Nescac_Msd_Results,Amherst,"Woo, Bryan",Prelim,114.53999999999999,1:54.54
2003,200_Butterfly,Butterfly,Men,200,2003_Nescac_Msd_Results,Bates,"Curll, Nathan",Prelim,120.11,2:00.11
2003,200_Butterfly,Butterfly,Men,200,2003_Nescac_Msd_Results,Bowdoin,"Burleigh, Roger",Prelim,114.57,1:54.57
2003,200_Butterfly,Butterfly,Men,200,2003_Nescac_Msd_Results,Colby,"Shanahan Jr., Kearney",Final,125.34,2:05.34
2003,200_Butterfly,Butterfly,Men,200,2003_Nescac_Msd_Results,Hamilton,"Reed, Tim",Prelim,114.44,1:54.44
2003,200_Butterfly,Butterfly,Men,200,2003_Nescac_Msd_Results,Middlebury,"Ellis, Jon",Final,118.1,1:58.10
2003,200_Butterfly,Butterfly,Men,200,2003_Nescac_Msd_Results,Tufts,"Baron, Seth",Final,115.78,1:55.78
2003,200_Butterfly,Butterfly,Men,200,2003_Nescac_Msd_Results,Wesleyan,"Tanz, Josh",Final,120.64,2:00.64
2003,200_Butterfly,Butterfly,Men,200,2003_Nescac_Msd_Results,Williams,"Welsh, Bryan",Final,114.87,1:54.87
2003,200_Freestyle,Freestyle,Men,200,2003_Nescac_Msd_Results,Amherst,"Savage, Dan",Prelim,105.72,1:45.72
2003,200_Freestyle,Freestyle,Men,200,2003_Nescac_Msd_Results,Bowdoin,"Harden, Dave",Prelim,111.59,1:51.59
2003,200_Freestyle,Freestyle,Men,200,2003_Nescac_Msd_Results,Colby,"Henderson-Cohen, M",Prelim,132.54,2:12.54
2003,200_Freestyle,Freestyle,Men,200,2003_Nescac_Msd_Results,Connecticut College,"Landry, Zach",Final,109.78,1:49.78
2003,200_Freestyle,Freestyle,Men,200,2003_Nescac_Msd_Results,Hamilton,"Thompson, Kevin",Prelim,104.84,1:44.84
2003,200_Freestyle,Freestyle,Men,200,2003_Nescac_Msd_Results,Middlebury,"Krissoff, Austin",Final,105.21000000000001,1:45.21
2003,200_Freestyle,Freestyle,Men,200,2003_Nescac_Msd_Results,Trinity,"Bares, Ryan D",Prelim,115.95,1:55.95
2003,200_Freestyle,Freestyle,Men,200,2003_Nescac_Msd_Results,Tufts,"Halpert, Rich",Final,103.94,1:43.94
2003,200_Freestyle,Freestyle,Men,200,2003_Nescac_Msd_Results,Wesleyan,"Webster, Zach",Prelim,107.55,1:47.55
2003,200_Freestyle,Freestyle,Men,200,2003_Nescac_Msd_Results,Williams,"Cunningham, Will",Final,101.32,1:41.32&
2003,200_IM,IM,Men,200,2003_Nescac_Msd_Results,Amherst,"Pohorylo, Mike",Final,114.71000000000001,1:54.71
2003,200_IM,IM,Men,200,2003_Nescac_Msd_Results,Bates,"Eggert, Adam",Final,120.69,2:00.69
2003,200_IM,IM,Men,200,2003_Nescac_Msd_Results,Bowdoin,"Lewis, Jason",Prelim,127.56,2:07.56
2003,200_IM,IM,Men,200,2003_Nescac_Msd_Results,Colby,"Dubois, Justin",Prelim,118.05,1:58.05
2003,200_IM,IM,Men,200,2003_Nescac_Msd_Results,Hamilton,"Wilson, Jeff",Prelim,117.65,1:57.65
2003,200_IM,IM,Men,200,2003_Nescac_Msd_Results,Middlebury,"Rahal, Adam",Prelim,118.2,1:58.20
2003,200_IM,IM,Men,200,2003_Nescac_Msd_Results,Tufts,"Duckworth, Tyler",Final,117.94,1:57.94
2003,200_IM,IM,Men,200,2003_Nescac_Msd_Results,Wesleyan,"Mitchell, Rob",Final,119.71000000000001,1:59.71
2003,200_IM,IM,Men,200,2003_Nescac_Msd_Results,Williams,"Cunningham, Will",Final,113.28999999999999,1:53.29
2003,400_IM,IM,Men,400,2003_Nescac_Msd_Results,Amherst,"Hagerty, Ed",Final,246.75,4:06.75
2003,400_IM,IM,Men,400,2003_Nescac_Msd_Results,Bates,"Eggert, Adam",Prelim,263.21,4:23.21
2003,400_IM,IM,Men,400,2003_Nescac_Msd_Results,Bowdoin,"Lewis, Jason",Final,280.5,4:40.50
2003,400_IM,IM,Men,400,2003_Nescac_Msd_Results,Colby,"Dubois, Justin",Final,256.45,4:16.45
2003,400_IM,IM,Men,400,2003_Nescac_Msd_Results,Connecticut College,"Dutton, Andrew",Final,266.0,4:26.00
2003,400_IM,IM,Men,400,2003_Nescac_Msd_Results,Hamilton,"Wilson, Jeff",Prelim,252.3,4:12.30
2003,400_IM,IM,Men,400,2003_Nescac_Msd_Results,Middlebury,"Demas, Alex",Final,251.29,4:11.29
2003,400_IM,IM,Men,400,2003_Nescac_Msd_Results,Tufts,"Duckworth, Tyler",Prelim,252.58,4:12.58
2003,400_IM,IM,Men,400,2003_Nescac_Msd_Results,Wesleyan,"Mitchell, Rob",Final,260.1,4:20.10
2003,400_IM,IM,Men,400,2003_Nescac_Msd_Results,Williams,"Borland, Seth",Final,244.85,4:04.85
2003,500_Freestyle,Freestyle,Men,500,2003_Nescac_Msd_Results,Amherst,"Shapiro, Steve",Prelim,278.64,4:38.64
2003,500_Freestyle,Freestyle,Men,500,2003_Nescac_Msd_Results,Bates,"Bear, Dave",Final,287.31,4:47.31
2003,500_Freestyle,Freestyle,Men,500,2003_Nescac_Msd_Results,Bowdoin,"Harden, Dave",Prelim,303.53,5:03.53
2003,500_Freestyle,Freestyle,Men,500,2003_Nescac_Msd_Results,Connecticut College,"Dutton, Andrew",Final,296.58,4:56.58
2003,500_Freestyle,Freestyle,Men,500,2003_Nescac_Msd_Results,Hamilton,"Reed, Tim",Final,276.15,4:36.15
2003,500_Freestyle,Freestyle,Men,500,2003_Nescac_Msd_Results,Middlebury,"Krissoff, Austin",Final,283.43,4:43.43
2003,500_Freestyle,Freestyle,Men,500,2003_Nescac_Msd_Results,Trinity,"Greer, Christian K",Prelim,295.95,4:55.95
2003,500_Freestyle,Freestyle,Men,500,2003_Nescac_Msd_Results,Tufts,"Baron, Seth",Final,292.12,4:52.12
2003,500_Freestyle,Freestyle,Men,500,2003_Nescac_Msd_Results,Wesleyan,"Mitchell, Rob",Prelim,293.08,4:53.08
2003,500_Freestyle,Freestyle,Men,500,2003_Nescac_Msd_Results,Williams,"Vollmond-Carstens,",Final,277.31,4:37.31
2003,50_Backstroke,Backstroke,Men,50,2003_Nescac_Msd_Results,Amherst,"Estacio, Rick",Prelim,23.72,23.72
2003,50_Backstroke,Backstroke,Men,50,2003_Nescac_Msd_Results,Bates,"Legault, Craig",Final,25.52,25.52
2003,50_Backstroke,Backstroke,Men,50,2003_Nescac_Msd_Results,Bowdoin,"Kyle, Ian",Prelim,27.12,27.12
2003,50_Backstroke,Backstroke,Men,50,2003_Nescac_Msd_Results,Colby,"Goodman, Al",Prelim,26.01,26.01
2003,50_Backstroke,Backstroke,Men,50,2003_Nescac_Msd_Results,Connecticut College,"Hoyt, Alex",Final,26.33,26.33
2003,50_Backstroke,Backstroke,Men,50,2003_Nescac_Msd_Results,Hamilton,"Sipos, Joe",Final,26.68,26.68
2003,50_Backstroke,Backstroke,Men,50,2003_Nescac_Msd_Results,Middlebury,"Korsmeyer, Jason",Final,24.96,24.96
2003,50_Backstroke,Backstroke,Men,50,2003_Nescac_Msd_Results,Trinity,"DeRosa, Matt J",Prelim,26.19,26.19
2003,50_Backstroke,Backstroke,Men,50,2003_Nescac_Msd_Results,Tufts,"Godsey, John",Final,24.16,24.16
2003,50_Backstroke,Backstroke,Men,50,2003_Nescac_Msd_Results,Williams,"Albohm, Blake",Final,24.52,24.52
2003,50_Breaststroke,Breaststroke,Men,50,2003_Nescac_Msd_Results,Amherst,"Kennedy, Pat",Prelim,26.36,26.36
2003,50_Breaststroke,Breaststroke,Men,50,2003_Nescac_Msd_Results,Bates,"Johannessen, Grant",Final,29.45,29.45
2003,50_Breaststroke,Breaststroke,Men,50,2003_Nescac_Msd_Results,Bowdoin,"Long, Mike",Prelim,27.52,27.52
2003,50_Breaststroke,Breaststroke,Men,50,2003_Nescac_Msd_Results,Colby,"DeSantis, Chris",Prelim,28.21,28.21
2003,50_Breaststroke,Breaststroke,Men,50,2003_Nescac_Msd_Results,Connecticut College,"Garner, Josh",Prelim,27.9,27.90
2003,50_Breaststroke,Breaststroke,Men,50,2003_Nescac_Msd_Results,Hamilton,"Morris, Steve",Final,27.42,27.42
2003,50_Breaststroke,Breaststroke,Men,50,2003_Nescac_Msd_Results,Middlebury,"Kinney, Stephen",Final,26.97,26.97
2003,50_Breaststroke,Breaststroke,Men,50,2003_Nescac_Msd_Results,Tufts,"Rochette, Mike",Final,27.15,27.15
2003,50_Breaststroke,Breaststroke,Men,50,2003_Nescac_Msd_Results,Wesleyan,"Zebrowski, Alec",Prelim,29.76,29.76
2003,50_Breaststroke,Breaststroke,Men,50,2003_Nescac_Msd_Results,Williams,"Loveless, Jon",Prelim,27.34,27.34
2003,50_Butterfly,Butterfly,Men,50,2003_Nescac_Msd_Results,Amherst,"Woo, Bryan",Prelim,23.2,23.20
2003,50_Butterfly,Butterfly,Men,50,2003_Nescac_Msd_Results,Bates,"Bowden, Adam",Final,23.29,23.29
2003,50_Butterfly,Butterfly,Men,50,2003_Nescac_Msd_Results,Bowdoin,"Burleigh, Roger",Final,24.13,24.13
2003,50_Butterfly,Butterfly,Men,50,2003_Nescac_Msd_Results,Colby,"Battista, Nick",Prelim,24.88,24.88
2003,50_Butterfly,Butterfly,Men,50,2003_Nescac_Msd_Results,Connecticut College,"Hoyt, Alex",Final,24.69,24.69
2003,50_Butterfly,Butterfly,Men,50,2003_Nescac_Msd_Results,Hamilton,"Baker, Jim",Prelim,24.11,24.11
2003,50_Butterfly,Butterfly,Men,50,2003_Nescac_Msd_Results,Middlebury,"Hawkins, David",Final,23.39,23.39
2003,50_Butterfly,Butterfly,Men,50,2003_Nescac_Msd_Results,Trinity,"Hammond, Jesse C",Final,24.29,24.29
2003,50_Butterfly,Butterfly,Men,50,2003_Nescac_Msd_Results,Tufts,"Baker, Brett",Prelim,23.84,23.84
2003,50_Butterfly,Butterfly,Men,50,2003_Nescac_Msd_Results,Wesleyan,"Tanz, Josh",Final,24.31,24.31
2003,50_Butterfly,Butterfly,Men,50,2003_Nescac_Msd_Results,Williams,"Albohm, Blake",Final,23.24,23.24
2003,50_Freestyle,Freestyle,Men,50,2003_Nescac_Msd_Results,Amherst,"Cahill, Mike",Prelim,23.17,23.17
2003,50_Freestyle,Freestyle,Men,50,2003_Nescac_Msd_Results,Bates,"Bretl, Todd",Prelim,21.85,21.85
2003,50_Freestyle,Freestyle,Men,50,2003_Nescac_Msd_Results,Bowdoin,"Long, Mike",Final,21.26,21.26
2003,50_Freestyle,Freestyle,Men,50,2003_Nescac_Msd_Results,Colby,"Ireland, Tom",Final,21.47,21.47
2003,50_Freestyle,Freestyle,Men,50,2003_Nescac_Msd_Results,Connecticut College,"Breed, Wynne",Prelim,22.81,22.81
2003,50_Freestyle,Freestyle,Men,50,2003_Nescac_Msd_Results,Hamilton,"Lawrence, Aran",Final,21.08,21.08
2003,50_Freestyle,Freestyle,Men,50,2003_Nescac_Msd_Results,Middlebury,"Clark, Matt",Final,21.64,21.64
2003,50_Freestyle,Freestyle,Men,50,2003_Nescac_Msd_Results,Trinity,"Hammond, Jesse C",Prelim,21.52,21.52
2003,50_Freestyle,Freestyle,Men,50,2003_Nescac_Msd_Results,Tufts,"Burbach, Andrew",Final,21.65,21.65
2003,50_Freestyle,Freestyle,Men,50,2003_Nescac_Msd_Results,Wesleyan,"Cleveland, Tom",Final,21.88,21.88
2003,50_Freestyle,Freestyle,Men,50,2003_Nescac_Msd_Results,Williams,"Orjuela, Zach",Prelim,22.08,22.08
2004,100_Backstroke,Backstroke,Men,100,2004_Nescac_Msd_Results,Amherst,"Estacio, Rick",Final,51.97,51.97
2004,100_Backstroke,Backstroke,Men,100,2004_Nescac_Msd_Results,Bates,"Bowden, Eric",Final,57.32,57.32
2004,100_Backstroke,Backstroke,Men,100,2004_Nescac_Msd_Results,Bowdoin,"Lewis, Jason",Final,58.02,58.02
2004,100_Backstroke,Backstroke,Men,100,2004_Nescac_Msd_Results,Colby,"Dewey, Jabez",Final,52.24,52.24
2004,100_Backstroke,Backstroke,Men,100,2004_Nescac_Msd_Results,Connecticut College,"Hoyt, Alex",Prelim,55.76,55.76
2004,100_Backstroke,Backstroke,Men,100,2004_Nescac_Msd_Results,Hamilton,"Lawrence, Aran",Final,54.89,54.89
2004,100_Backstroke,Backstroke,Men,100,2004_Nescac_Msd_Results,Middlebury,"Korsmeyer, Jason",Final,52.83,52.83
2004,100_Backstroke,Backstroke,Men,100,2004_Nescac_Msd_Results,Trinity,"DeRosa, Matt",Prelim,56.35,56.35
2004,100_Backstroke,Backstroke,Men,100,2004_Nescac_Msd_Results,Tufts,"Godsey, Jon",Final,53.18,53.18
2004,100_Backstroke,Backstroke,Men,100,2004_Nescac_Msd_Results,Wesleyan,"Webster, Zach",Prelim,54.36,54.36
2004,100_Backstroke,Backstroke,Men,100,2004_Nescac_Msd_Results,Williams,"Cunningham, Will",Final,49.58,49.58
2004,100_Breaststroke,Breaststroke,Men,100,2004_Nescac_Msd_Results,Amherst,"Pohorylo, Mike",Final,56.62,56.62
2004,100_Breaststroke,Breaststroke,Men,100,2004_Nescac_Msd_Results,Bates,"Eggert, Adam",Prelim,62.75,1:02.75
2004,100_Breaststroke,Breaststroke,Men,100,2004_Nescac_Msd_Results,Bowdoin,"Hyde, Nate",Final,63.45,1:03.45
2004,100_Breaststroke,Breaststroke,Men,100,2004_Nescac_Msd_Results,Colby,"Dean, Patrick",Final,60.67,1:00.67
2004,100_Breaststroke,Breaststroke,Men,100,2004_Nescac_Msd_Results,Connecticut College,"Kyne, Bob",Final,60.83,1:00.83
2004,100_Breaststroke,Breaststroke,Men,100,2004_Nescac_Msd_Results,Hamilton,"Morris, Steve",Final,58.94,58.94
2004,100_Breaststroke,Breaststroke,Men,100,2004_Nescac_Msd_Results,Middlebury,"Lux, Tim",Final,58.67,58.67
2004,100_Breaststroke,Breaststroke,Men,100,2004_Nescac_Msd_Results,Trinity,"Rorer, Chris",Prelim,59.85,59.85
2004,100_Breaststroke,Breaststroke,Men,100,2004_Nescac_Msd_Results,Tufts,"Rochette, Mike",Final,60.5,1:00.50
2004,100_Breaststroke,Breaststroke,Men,100,2004_Nescac_Msd_Results,Wesleyan,"Blondin, Nick",Final,63.66,1:03.66
2004,100_Breaststroke,Breaststroke,Men,100,2004_Nescac_Msd_Results,Williams,"Loveless, Jon",Final,59.47,59.47
2004,100_Butterfly,Butterfly,Men,100,2004_Nescac_Msd_Results,Amherst,"Woo, Bryan",Prelim,50.68,50.68
2004,100_Butterfly,Butterfly,Men,100,2004_Nescac_Msd_Results,Bates,"Curll, Nathan",Prelim,52.22,52.22
2004,100_Butterfly,Butterfly,Men,100,2004_Nescac_Msd_Results,Bowdoin,"Burleigh, Roger",Prelim,52.4,52.40
2004,100_Butterfly,Butterfly,Men,100,2004_Nescac_Msd_Results,Colby,"Battista, Nick",Prelim,54.28,54.28
2004,100_Butterfly,Butterfly,Men,100,2004_Nescac_Msd_Results,Connecticut College,"Nasuti, Sam",Prelim,56.97,56.97
2004,100_Butterfly,Butterfly,Men,100,2004_Nescac_Msd_Results,Hamilton,"Fink, Andrew",Final,51.46,51.46
2004,100_Butterfly,Butterfly,Men,100,2004_Nescac_Msd_Results,Middlebury,"Hawkins, David",Final,51.05,51.05
2004,100_Butterfly,Butterfly,Men,100,2004_Nescac_Msd_Results,Trinity,"Fink, Andrew",Prelim,55.55,55.55
2004,100_Butterfly,Butterfly,Men,100,2004_Nescac_Msd_Results,Tufts,"Baron, Seth",Prelim,52.6,52.60
2004,100_Butterfly,Butterfly,Men,100,2004_Nescac_Msd_Results,Wesleyan,"Tanz, Josh",Final,51.98,51.98
2004,100_Butterfly,Butterfly,Men,100,2004_Nescac_Msd_Results,Williams,"Pepe, Nick",Final,50.62,50.62&
2004,100_Freestyle,Freestyle,Men,100,2004_Nescac_Msd_Results,Amherst,"Woo, Bryan",Final,47.1,47.10
2004,100_Freestyle,Freestyle,Men,100,2004_Nescac_Msd_Results,Bates,"Bretl, Todd",Final,47.72,47.72
2004,100_Freestyle,Freestyle,Men,100,2004_Nescac_Msd_Results,Bowdoin,"Long, Mike",Final,47.88,47.88
2004,100_Freestyle,Freestyle,Men,100,2004_Nescac_Msd_Results,Colby,"Ireland, Tom",Prelim,48.71,48.71
2004,100_Freestyle,Freestyle,Men,100,2004_Nescac_Msd_Results,Connecticut College,"Borgelt, Nate",Prelim,50.37,50.37
2004,100_Freestyle,Freestyle,Men,100,2004_Nescac_Msd_Results,Hamilton,"Lawrence, Aran",Prelim,46.71,46.71
2004,100_Freestyle,Freestyle,Men,100,2004_Nescac_Msd_Results,Middlebury,"Clark, Matt",Prelim,48.15,48.15
2004,100_Freestyle,Freestyle,Men,100,2004_Nescac_Msd_Results,Trinity,"Leamon, Adam",Prelim,49.04,49.04
2004,100_Freestyle,Freestyle,Men,100,2004_Nescac_Msd_Results,Tufts,"Halpert, Rich",Prelim,47.31,47.31
2004,100_Freestyle,Freestyle,Men,100,2004_Nescac_Msd_Results,Wesleyan,"Devine, Dan",Prelim,48.13,48.13
2004,100_Freestyle,Freestyle,Men,100,2004_Nescac_Msd_Results,Williams,"Gallucci, Nick",Prelim,46.81,46.81
2004,200_Backstroke,Backstroke,Men,200,2004_Nescac_Msd_Results,Amherst,"Estacio, Rick",Final,111.93,1:51.93
2004,200_Backstroke,Backstroke,Men,200,2004_Nescac_Msd_Results,Bates,"Bowden, Eric",Final,121.88,2:01.88
2004,200_Backstroke,Backstroke,Men,200,2004_Nescac_Msd_Results,Bowdoin,"Lewis, Jason",Final,128.01,2:08.01
2004,200_Backstroke,Backstroke,Men,200,2004_Nescac_Msd_Results,Colby,"Dewey, Jabez",Final,116.97,1:56.97
2004,200_Backstroke,Backstroke,Men,200,2004_Nescac_Msd_Results,Hamilton,"Delia, Ben",Prelim,119.52000000000001,1:59.52
2004,200_Backstroke,Backstroke,Men,200,2004_Nescac_Msd_Results,Middlebury,"Collier, Rob",Final,111.88,1:51.88
2004,200_Backstroke,Backstroke,Men,200,2004_Nescac_Msd_Results,Trinity,"Anderson, Pete",Final,120.91,2:00.91
2004,200_Backstroke,Backstroke,Men,200,2004_Nescac_Msd_Results,Tufts,"Godsey, Jon",Prelim,115.55,1:55.55
2004,200_Backstroke,Backstroke,Men,200,2004_Nescac_Msd_Results,Wesleyan,"Webster, Zach",Prelim,118.21000000000001,1:58.21
2004,200_Backstroke,Backstroke,Men,200,2004_Nescac_Msd_Results,Williams,"McManic, Dave",Final,114.69,1:54.69
2004,200_Breaststroke,Breaststroke,Men,200,2004_Nescac_Msd_Results,Amherst,"Pohorylo, Mike",Final,122.17,2:02.17
2004,200_Breaststroke,Breaststroke,Men,200,2004_Nescac_Msd_Results,Bowdoin,"Goldstein, Max",Prelim,133.21,2:13.21
2004,200_Breaststroke,Breaststroke,Men,200,2004_Nescac_Msd_Results,Colby,"Dean, Patrick",Prelim,131.93,2:11.93
2004,200_Breaststroke,Breaststroke,Men,200,2004_Nescac_Msd_Results,Connecticut College,"Kyne, Bob",Final,131.21,2:11.21
2004,200_Breaststroke,Breaststroke,Men,200,2004_Nescac_Msd_Results,Hamilton,"Morris, Steve",Final,128.33,2:08.33
2004,200_Breaststroke,Breaststroke,Men,200,2004_Nescac_Msd_Results,Middlebury,"Lux, Tim",Final,127.02,2:07.02
2004,200_Breaststroke,Breaststroke,Men,200,2004_Nescac_Msd_Results,Trinity,"Lenihan, Mike",Final,130.8,2:10.80
2004,200_Breaststroke,Breaststroke,Men,200,2004_Nescac_Msd_Results,Tufts,"Duckworth, Tyler",Final,128.98,2:08.98
2004,200_Breaststroke,Breaststroke,Men,200,2004_Nescac_Msd_Results,Wesleyan,"Blondin, Nick",Final,138.74,2:18.74
2004,200_Breaststroke,Breaststroke,Men,200,2004_Nescac_Msd_Results,Williams,"Tartaglione, Rob",Final,132.39,2:12.39
2004,200_Butterfly,Butterfly,Men,200,2004_Nescac_Msd_Results,Amherst,"Treat, Ethan",Prelim,112.4,1:52.40
2004,200_Butterfly,Butterfly,Men,200,2004_Nescac_Msd_Results,Bates,"Curll, Nathan",Prelim,118.06,1:58.06
2004,200_Butterfly,Butterfly,Men,200,2004_Nescac_Msd_Results,Bowdoin,"Burleigh, Roger",Final,111.74000000000001,1:51.74
2004,200_Butterfly,Butterfly,Men,200,2004_Nescac_Msd_Results,Colby,"Adams, Ryan",Prelim,124.41,2:04.41
2004,200_Butterfly,Butterfly,Men,200,2004_Nescac_Msd_Results,Connecticut College,"Nasuti, Sam",Prelim,129.79,2:09.79
2004,200_Butterfly,Butterfly,Men,200,2004_Nescac_Msd_Results,Hamilton,"Reed, Tim",Final,116.85,1:56.85
2004,200_Butterfly,Butterfly,Men,200,2004_Nescac_Msd_Results,Middlebury,"Ellis, Jon",Final,120.4,2:00.40
2004,200_Butterfly,Butterfly,Men,200,2004_Nescac_Msd_Results,Trinity,"Fink, Andrew",Prelim,130.05,2:10.05
2004,200_Butterfly,Butterfly,Men,200,2004_Nescac_Msd_Results,Tufts,"Baron, Seth",Final,115.27000000000001,1:55.27
2004,200_Butterfly,Butterfly,Men,200,2004_Nescac_Msd_Results,Wesleyan,"Tanz, Josh",Final,116.71000000000001,1:56.71
2004,200_Butterfly,Butterfly,Men,200,2004_Nescac_Msd_Results,Williams,"Welsh, Bryan",Final,113.09,1:53.09
2004,200_Freestyle,Freestyle,Men,200,2004_Nescac_Msd_Results,Amherst,"Clinton, Charles",Final,105.35,1:45.35
2004,200_Freestyle,Freestyle,Men,200,2004_Nescac_Msd_Results,Bates,"Youmans, Will",Final,107.9,1:47.90
2004,200_Freestyle,Freestyle,Men,200,2004_Nescac_Msd_Results,Bowdoin,"Kyle, Ian",Final,108.22999999999999,1:48.23
2004,200_Freestyle,Freestyle,Men,200,2004_Nescac_Msd_Results,Colby,"Thompson, Ken",Prelim,116.19,1:56.19
2004,200_Freestyle,Freestyle,Men,200,2004_Nescac_Msd_Results,Connecticut College,"Phillips, Adam",Prelim,109.72999999999999,1:49.73
2004,200_Freestyle,Freestyle,Men,200,2004_Nescac_Msd_Results,Hamilton,"Warner, Christian",Final,104.11,1:44.11
2004,200_Freestyle,Freestyle,Men,200,2004_Nescac_Msd_Results,Middlebury,"Lamere, Jamie",Prelim,106.14,1:46.14
2004,200_Freestyle,Freestyle,Men,200,2004_Nescac_Msd_Results,Trinity,"Silva, Mark",Prelim,117.95,1:57.95
2004,200_Freestyle,Freestyle,Men,200,2004_Nescac_Msd_Results,Tufts,"Baker, Brett",Final,104.22,1:44.22
2004,200_Freestyle,Freestyle,Men,200,2004_Nescac_Msd_Results,Wesleyan,"Devine, Dan",Final,106.74000000000001,1:46.74
2004,200_Freestyle,Freestyle,Men,200,2004_Nescac_Msd_Results,Williams,"Cunningham, Will",Final,102.47,1:42.47
2004,200_IM,IM,Men,200,2004_Nescac_Msd_Results,Amherst,"Treat, Ethan",Final,112.03999999999999,1:52.04&
2004,200_IM,IM,Men,200,2004_Nescac_Msd_Results,Bowdoin,"Goldstein, Max",Final,115.63,1:55.63
2004,200_IM,IM,Men,200,2004_Nescac_Msd_Results,Colby,"Bartkiewicz, Mitch",Prelim,121.15,2:01.15
2004,200_IM,IM,Men,200,2004_Nescac_Msd_Results,Hamilton,"Wilson, Jeff",Final,117.52000000000001,1:57.52
2004,200_IM,IM,Men,200,2004_Nescac_Msd_Results,Middlebury,"Collier, Rob",Final,113.44,1:53.44
2004,200_IM,IM,Men,200,2004_Nescac_Msd_Results,Trinity,"Lenihan, Mike",Final,120.02,2:00.02
2004,200_IM,IM,Men,200,2004_Nescac_Msd_Results,Tufts,"Duckworth, Tyler",Prelim,117.41,1:57.41
2004,200_IM,IM,Men,200,2004_Nescac_Msd_Results,Wesleyan,"Webster, Zach",Final,119.75,1:59.75
2004,200_IM,IM,Men,200,2004_Nescac_Msd_Results,Williams,"Cunningham, Will",Final,112.18,1:52.18
2004,400_IM,IM,Men,400,2004_Nescac_Msd_Results,Amherst,"Treat, Ethan",Final,238.99,3:58.99
2004,400_IM,IM,Men,400,2004_Nescac_Msd_Results,Bates,"Eggert, Adam",Final,266.64,4:26.64
2004,400_IM,IM,Men,400,2004_Nescac_Msd_Results,Bowdoin,"Goldstein, Max",Final,251.33,4:11.33
2004,400_IM,IM,Men,400,2004_Nescac_Msd_Results,Colby,"Bartkiewicz, Mitch",Final,259.97,4:19.97
2004,400_IM,IM,Men,400,2004_Nescac_Msd_Results,Connecticut College,"Dutton, Andrew",Prelim,262.96,4:22.96
2004,400_IM,IM,Men,400,2004_Nescac_Msd_Results,Hamilton,"Connor, Ryan",Prelim,256.97,4:16.97
2004,400_IM,IM,Men,400,2004_Nescac_Msd_Results,Middlebury,"Collier, Rob",Final,242.22,4:02.22
2004,400_IM,IM,Men,400,2004_Nescac_Msd_Results,Tufts,"Duckworth, Tyler",Prelim,253.06,4:13.06
2004,400_IM,IM,Men,400,2004_Nescac_Msd_Results,Wesleyan,"Mitchell, Rob",Prelim,260.11,4:20.11
2004,400_IM,IM,Men,400,2004_Nescac_Msd_Results,Williams,"McManic, Dave",Final,240.59,4:00.59
2004,500_Freestyle,Freestyle,Men,500,2004_Nescac_Msd_Results,Amherst,"Shapiro, Steve",Prelim,282.36,4:42.36
2004,500_Freestyle,Freestyle,Men,500,2004_Nescac_Msd_Results,Bates,"Youmans, Will",Prelim,294.02,4:54.02
2004,500_Freestyle,Freestyle,Men,500,2004_Nescac_Msd_Results,Bowdoin,"Beckman, Colin",Prelim,323.65,5:23.65
2004,500_Freestyle,Freestyle,Men,500,2004_Nescac_Msd_Results,Colby,"Henderson-Cohen, M",Prelim,328.16,5:28.16
2004,500_Freestyle,Freestyle,Men,500,2004_Nescac_Msd_Results,Connecticut College,"Dutton, Andrew",Prelim,288.74,4:48.74
2004,500_Freestyle,Freestyle,Men,500,2004_Nescac_Msd_Results,Hamilton,"Reed, Tim",Prelim,281.09000000000003,4:41.09
2004,500_Freestyle,Freestyle,Men,500,2004_Nescac_Msd_Results,Middlebury,"Whittington, Karl",Final,282.84000000000003,4:42.84
2004,500_Freestyle,Freestyle,Men,500,2004_Nescac_Msd_Results,Trinity,"Greer, Christian",Prelim,292.22,4:52.22
2004,500_Freestyle,Freestyle,Men,500,2004_Nescac_Msd_Results,Tufts,"Baron, Seth",Final,287.49,4:47.49
2004,500_Freestyle,Freestyle,Men,500,2004_Nescac_Msd_Results,Wesleyan,"Byers, Ben",Final,280.71,4:40.71
2004,500_Freestyle,Freestyle,Men,500,2004_Nescac_Msd_Results,Williams,"Vollmond-Carstens,",Final,274.13,4:34.13
